지역,loc,score,review
충남,서남 해미읍성,40,"지난주말 방문했을 때 축제를 하고 있었어요 동네 주민이신 듯 한 할아버지, 할머니의 백제시대 연극과 풍물패 모습이 보기 좋았습니다. 성안에 넓게 잔디가 펼쳐져서 아이들 뛰어놀기에도 좋았고 날씨가 좋아서 사진을 찍어도 넘 좋았어요  읍성안의 건물에서 왕, 왕비, 장군 등의 옷으로 갈아입고 사진을 찍을 수 있게 해놓았는데 도와주시는 아주머니들이 넘 재미있으시고 좋은 체험을 했습니다."
충남,서남 해미읍성,40,"근처식당에서 식사하고 산택하기 좋습니다. 성벽외곽으로 산책하기좋고,축제도하니 장터도 열립니다."
충남,서남 해미읍성,50,서산 해미읍성 교황도 방문을 했다고 합니다 천주교가 일찍 들어온 곳이라 천주교 관련 사적지가 많습니다 감영과 여러가지를 둘러보기에 좋은 곳입니다
충남,서남 해미읍성,50,해미읍성 가을 나들이 좋아요~ 예쁜 코스모스길~ 무궁화 군락~ 주말에는 로컬장터도 열리고 문화행사도 하고~ 정말 가을철 나들이 강추~
충남,서남 해미읍성,40,우선 시설이 깨끗하고 잔디밭이 너무 잘되어 있어서 가족단위로 나들이 하기 좋고 주말마다 많은 행사를 진행하기 때문에 좋은것 같아요 주변에 식당들도 많고 커피숍도 많아서 가볍게 산책후에 차를 마시고 밥을 먹어도 좋을것 같아요
충남,서남 해미읍성,30,서산 혜미읍성에서 딸과 활을 쏘았습니다 10발에 2천원임. 읍성의 입장요금와 주차요금은 없었고 읍성내부는 조금 황량해 보이기 까지합니다 .
충남,서남 해미읍성,50,성하면 산에 있어야 할 것 같은데 평지에 있어 신기했어요 그래서 읍성이구나싶고.. 굉장히 넓어요 산책하기 좋더라구요
충남,서남 해미읍성,40,"탁 트인 읍성 안에서 연날리기도 할 수 있고, 조선시대 당시 민가를 살펴볼 수 있게 잘 꾸며 놓아서 아이들이랑 함께 나들이 가기에 좋은 곳이다."
충남,서남 해미읍성,50,"갔는데 잔디밭은 이쁘고, 하늘은 청명해서 나들이하기 좋네요. 다만 햄이 읍네요 다음엔 제가 햄장사를 해보겠습니다."
충남,서남 해미읍성,50,"지난번 겨울 방문 후, 9월달에 방문했습니다. 잔디가 있고~ 어리이집, 초등학교에서 소풍을 와서 아이들 뛰어노는 소리가 듣기 좋았습니다. 겨울과는 다르게 음식도 판매하고 있고 다양한 체험활동도 있어서 좋았습니다. 돗자리 깔고 도시락 먹어도 좋습니다."
충남,서남 해미읍성,50,"겨울에 갔었는데, 눈이 쌓여있는 모습이 아름다웠음. 옛집들도 정감있고 넓은 잔디밭이 좋아서 봄이나 여름에 오면 좋을 것 같음"
충남,서남 해미읍성,40,"읍성 안이 더 넓을 것이라 생각했는데 그것보다는 작았지만, 고즈넉한 분위기와 가족들간의 활기찬 분위기를 동시에 느낄 수 있었습니다. 연인보다는 가족끼리 산책하러 오기에 더 좋을 것 같아요."
충남,서남 해미읍성,40,해미는 출장차 자주가는곳. 처음 해미라는 이름을 들었을때 이렇게 아름다운 이름을 가진 마을 이름이 또 있을까하며 찾던 읍이었다. 이름 만큼이나 읍성을 중심으로 정겹게 만들어진 곳이다. 맛있는 맛집도 많다. 이곳에오면 읍성안을 산책하며 아픈역사의 신음소리를 듣는다. 그러나 많은 순례자들의 방문을 통해 아픔의 위로가 되어가는곳이기도하다. 로마교황이 방문하면서 더 잘정비되고 단정해졌다.
충남,서남 해미읍성,30,읍성안에 들어가면 넓은 잔디밭이 펼쳐져 있어요 돗자리와 점심을 싸서 아이들과 놀러가기 딱좋은 곳인것 같아요~
충남,서남 해미읍성,50,"항상 만족도가 높은 정적 동적 휴식이 모두 가능한 곳. 야구공 받기, 축구공 패스 등의 동적 여가 활동과 조용히 책보기가 가능해 좋다. 운좋으면 멘발의 기봉이도 만날 수 있다."
충남,서남 해미읍성,30,주차장은 충분치 않아서 대중교통 이용하기를 바랍니다. 해미읍성 앞쪽에 식당가와 시장이 있습니다. 한시간이면 충분히 돌아볼만한 코스입니다. 관광용 마차도 돌아다녀서 볼만합니다.
충남,서남 해미읍성,50,"해미읍성 하나만 보러오기에는 시간이 아깝다. 읍성은 약 1시간 정도면 다 볼수 있다. 그치만 해미읍성 주변에는 참 많은 맛집이 있다. 맛집으로 소문난 분식집, 중국집, 쌈밥집등.. 다 먹어보고 싶다"
충남,서남 해미읍성,40,아이들 뛰어놀기 아주 좋아요 다만 너무 땡볕은 좀 힘들구요 봄 가을에 뛰어놀기 아주 좋아요.
충남,서남 해미읍성,50,가족나들이로 좋은 곳입니다. 교황이 다녀간 후로 정비도 잘되어 있고 입구에 옛날 복장을 한 군사?가 지키고 있어 포토존으로도 좋습니다 . 날씨 좋은 날 돗자리 깔고 도시락 먹어도 좋고 주변에 맛집이 많으니 먹방도 좋습니다. 주차장도 넓어요
충남,서남 해미읍성,50,가족 나들이로 아주 좋은 장소입니다. 봄여름가을 모두 아름다운 풍광을 자랑하고 있으며 읍성 안에는 다양한 전통놀이를 체험할 수 있도록 설계되어 있어 아이들이 무척 좋아합니다. 연날리기 등도 할 수 있고 음식도 먹을 수 있습니다.
충남,서남 해미읍성,20,교황님 방문으로 유명해진 곳입니다. 복원한 지 얼마되지 않아 약간 민속촌 같은 느낌이 아쉽습니다. 공원을 둘러보듯 한바퀴 돌면 나쁘진 않아요. 그렇다고 대단한 볼거리가 있는 건 아니예요.
충남,서남 해미읍성,30,"이번 연휴에 안면도 가면서 해미읍성 축제 기간이라고 해서 들려봤습니다. 축제는 다음날부터 시작이라 막 축제 준비 중이었는데요. 음...솔직히 생각보다 별로였어요. 성이긴 한데, 생각보다 작았고, 축제 준비중이라 이것저것 많이 들어와 있긴 했지만, 축제 기간 외에 간다고 하면 볼거리는 거의 없을거 같다라는 생각이 들었습니다. 너무 기대는 하지 마시고 혹시라도 서산에 갈 일이 있다고 하면 잠깐 들려서 산책하는 정도로 생각하시는게 좋을거 같습니다. 그리고 평소에는 한가하겠지만, 주차장이나 주변 교통상황을 볼 때 축제때는 교통 대란일거라는 생각이 들었습니다. 축제 때 가라고 해도 안갈거 같아요."
충남,서남 해미읍성,40,"해미읍성에는 성벽만 남아 있지만, 천주교 유적지이기도 하고 해미읍성 자체도 역사적으로 의미 있는 곳이라 서산 여행 시에는 방문해보면 좋을 것 같아요. 성 안에 구경 거리는 없지만 오히려 아무것도 없는 것이 분위기는 더 좋더라구요. 근처에 서산 3대 짬뽕집이 있어서 함께 방문해보세요."
충남,서남 해미읍성,40,해미면 면사무소 근처에 위치한 읍성으로 별도 입장료 없이 가볍게 산책성으로 둘러보기 좋은 곳. 인근 식당들도 저렴하고 맛있는 식당들이 꽤 있음.
충남,서남 해미읍성,50,"초기 천주교 박해 등 천주교 유적지이지만 읍성 내 잔디밭 등 정비가 잘 되어 있어서 요즘엔 가족 단위의 피크닉 장소로 사랑받고 있다. 프란체스코 교황방문으로 상점 도로 등 모든 것이 잘 정비되어 민속촌에 온 느낌 비슷함. 주말, 연휴에는 사람들도 많고 행사도 있으니 기대해도 좋을듯"
