지역,loc,score,review
제주,성산 일출봉,50,유네스코에도 등재되어있고 그렇게 힘들이지않고 해돋이 경관을 만끽할수있는곳 빠른걸음으로 넉넉잡고30분이면 갈수있기에 꼭가서 자연의 경이로움과 동산격이긴하지만 뭔가 뿌듯함을 느끼시길~~~
제주,성산 일출봉,50,별로 안 높아서 쉬울 줄 알았는데 가팔라서 생각보다 빡쎘어요.ㅋㅋㅋㅋ 물 꼭 사서 가시기를. 화장실도 중반부터는 없습니다. 그래도 올라가면 경치 하나는 좋아요
제주,성산 일출봉,50,조금만 오르면 탁 트이는 경치가 너무 좋아요 바다랑 시내가 다 보이는 게 시원하드라구요 지형이 참 신기했어요 제주도 오심 꼭 오세요
제주,성산 일출봉,50,30년전 결혼 신혼여행으로 갔던 성신 일출봉이 너무 몰라보게 변한 모습에 깜짝 놀랐습니다 외국인 들이 좋아 할만한 코스로 강력 추천 합니다
제주,성산 일출봉,20,꼭 가야만 하는 랜드마크인 것 같아서 갔는데 죽도록 힘들게 올라갔는데 안개 때문에 아무것도 안 보여서 너무 허무했네요.  산을 좋아하는 사람이 아니라면 안개낀날엔 굳이 올라가지 않으셔도 될듯해요. 올라가는데 그리 오래 걸리진 않지만 오르는 길이 무척 힘들어요.  개인적으로 유료 코스보다는 무료 코스가 더 좋아 보였네요.
제주,성산 일출봉,50,"첫 날은 도착해서 이리저리 바쁠거고, 첫 날 숙소를 성산일출봉 근처에서 잡고 다음 날 아침 일찍 일어나 일출을 보러 올라가기를 권유합니다^^ 오전, 오후 시간도 물론 예쁘지만 일출 때에 가장 아름다운 모습을 볼 수 있다고 생각해요!"
제주,성산 일출봉,50,제주도하면 일출보기 좋은 곳으로 유명한 곳 여기는 해뜨기 전에 가는것이 좋은데 가능하신분은 도전! 직접올라가도 좋지만 멀리서 바라보는 것도 좋아요
제주,성산 일출봉,40,멋진 전망을 자랑하지만 더운 날씨에 20분 정도는 걸어 올라야 최고의 풍경을 볼수있음 내려오는 길도 좋음 주차장은 넓으나 차량도 많아요
제주,성산 일출봉,30,"아무래도 처음 방문하시는 분들의 느낌과는 많이 다를 것이다. 많이 변하지 않은 모습 그대로라 다행스럽다. 일출은 여러곳에서 보았지만 그리 특색있는 일출은 아니지만 성산봉에서 바라본 다는 것이 의미 있겠다. 좀더 관광객이 머므르며 즐기고 볼꺼리를 만들 필요가 있지 않을까 한다, 일출봉 하나 가지고는 글쎄..."
제주,성산 일출봉,50,정상에 올라가 바다와 제주도 경관을 바라보면 마음이 탁 트인다. 주차장 근처에는 스타벅스를 비롯한 각종 편의시설이 있으며 올라가는 길은 돌로 잘 포장되어있다. 날씨가 좋은 날에는 올라가서 전망사진을 찍기 매우 좋다. 일출을 바라보기에 좋으나 노을녘에 방문해도 무척이나 좋다.
제주,성산 일출봉,50,제주하면 가장 먼저 생각나는 곳입니다. 정상까지 오르는데 가파르지만 왠만한 사람이면 다 올라갈 수 있습니다. 초입에 식당들이 많아 식사를 할 수 있습니다. 추가하자면 성산일출봉을 한눈에 볼수있는곳은 주차장에서 남쪽으로 빠지면 나오는 해안입니다
제주,성산 일출봉,40,흐린 날에 다녀와서 오를까 말까를 고민 했는데 올라보니 정말 좋았어요. 가파르지만 계단을 따라 계속 오르다보면 생각보다 힘들지 않아요. 중간중간 고개를 돌려 주변을 살피면서 잠시 쉬다보면 금방 올라갑니다.
제주,성산 일출봉,50,제주에 올때마다 가는 곳이에요.. 정상에서 보이는 뷰는 정말 최고입니다. 근처에 맛집도 많아서 아침식사하고 산책겸 꼭 방문하세요.
제주,성산 일출봉,40,성산 일출봉 올라가본지도 오래 됐고 날씨도 좋아서 올라가 보기로 했는데 올라오길 잘 했네요. 언제와도 좋은 곳인데. 입장료가 오라간다네요.
제주,성산 일출봉,50,7시 이전에 입구에들어서며 입장료 없이 올라갈수있고 출입구에서 정상까지 20분소요되며 아침식사를 할수 있는곳들이 많이 있다.
제주,성산 일출봉,50,제주의 신비를 가득담고 한라산과 제주의 상징으로 대변되는 성산 일출봉! 2월초에 방문인데 주변 유채꽃밭 경관과 잘 어우러진 성산일출봉을 오르는 재미가 더하네요. 꼭 방문해보세요!
제주,성산 일출봉,40,성산일출봉은 아름다운만큼 관광객이 너무나 북적이는 곳이라 저는 그 주변 광치기 해변을 더 찾곤합니다. 이맘때면 주위는 온통 유채꽃으로 가득합니다. 광치기해변 주위의 주차시설이 부족하지만 한적하게 거닐면 좋습니다.
제주,성산 일출봉,50,세계자연유산이면서 제주에서 손꼽히는 관광지. 제주를 방문하는사람들이면 누구나 방문하는곳. 사계절을 방문할수있고 정상에 오르면 탁트인 바다와제주에 많은오름들도볼수있다
제주,성산 일출봉,40,올라가면 정작 별거 없어 보이지만 오르고 내려가는 중간중간 경치가 끝내준다. 바다색깔과 유채꽃색이 대비되어 보이는 경치가 일품이다. 시간되면 우도에 가볼수도 있고..우도는 뱃시간이 있으니 우도를 들렸다가 섭지코지로 아동을 추천.
제주,성산 일출봉,40,제주를 처음 방문하는 관광객이라면 누구나 찾는 곳.약간의 등산이 필요하지만 가장 제주다운 고전적인 경치 관람이 가능하다.
제주,성산 일출봉,40,우선 2019년 6월인가?7월인가 부터 입장료가 올라가는데 너무 터무니 없이 올라갑니다. 그 전에 가시는분들은 꼭 보세요. 그리고 언제부터 입장료 오르는지도 꼭 확인하시구요. 버스로 가기도 편합니다. 주변에 올레길은 일부구간은 바다근처와 돌길이라 비추하구요. 주차장은 아주 넓습니다. 주변에 식당들 많구요. 계단 오르는게 다소 힘들수도 있지만 오르면 아주 졸습니다.
제주,성산 일출봉,40,혼자 여행했는데 좋았어요 정상까지 올라가는데 오래 안걸려요 다만 사람들이 몰리는 시간에 가면 사람구경만 하다와요 저는 약간 늦게 올라갔는데 좋더라구요 근처에 맛집도 많고 멋진 바다도 볼수 있어요
제주,성산 일출봉,40,그냥 올라가기 좋음 ㅎㅎ 입장료 얼마 안하고 올라가는 길도 힘들지 않음. 올라가면 제주도가 한 눈에 보여서 너무 좋다~ 외국인도많음
제주,성산 일출봉,50,막연한 성산일출봉이 아니라 바다와 육지를 노두 관찰할 수 있는 아주 멋진 곳입니다. 정상까지도 아주 편안한 시설들로 되어져서 온 가족이 꼭 함께 가세요
제주,성산 일출봉,50,왜 이곳이 제주관광의 일번지인지 알게 해주는 곳. 시원한 바다바람과 함께 성산포 시내가 한눈에 내려다보이는 곳이네요. 늦어서 아침일출을 보지는 못했지만 낮에 가도 충분히 좋은 곳입니다.
제주,성산 일출봉,50,제주도하면 성산일출봉을 빼놓고 말할 순 없겠지요! 제주도를 여러번 갔지만 갈 때마다 꼭 들리는 필수 코스 입니다. 시원한 바다 바람이 몸을 참 상쾌하게 만들어줍니다!^^
제주,성산 일출봉,50,한번 올라갔다 내려오는데 힘들지 않습니다. 날씨가 좋은 날이면 반드시!!! 올라가서 멋진 경치를 보고 내려와야 합니다. 계단이 잘되어 있어서 힘들지 않음
제주,성산 일출봉,50,"멀리서 보아도 웅장하고, 정상에서의 경관도 좋습니다. 뿐만 아니라 올라가는 길도 조금 힘들기는 하지만 상당한 재미가 있고, 내려오는 길에서 내려보는 경관이 상당히 매력적입니다."
제주,성산 일출봉,50,꼭대기까지 다녀오는데 1시간밖에 안결려서 비오는날에도 힘들지 않게 다녀올 수 있네요. 아이들에게 화산 분화구를 보여줄 수 있는 곳으로 반드시 방문해야 하는 장소네요. 주차장이 넓고 편의점이 있어 간단하게 요기도 할 수 있습니다.
제주,성산 일출봉,50,올라갈때는 힘들지만 올라가고 나면 경관이 끝내주는 곳!!! 정상에가면 사발 모양의 분화구가 있어 제주가 아니면 볼수 없는 지형! 일출이 그렇게 예쁘다는데 아침에 게을러서ㅜ 아직 일출을 못봐서 아쉬운곳
제주,성산 일출봉,30,설상일출봉 근처에 숙소를 정하고 저녁에 도착. 1박하고 다음날 바라본 성산일출봉..너무 많은 사람들이 줄지어서 올라가느라..저희는 그냥 아래에서 바라만 보았습니다만...아래에서 바라보는 성산일출봉도 너무 멋있었습니다.
제주,성산 일출봉,50,"동쪽 지역의 여러 오름들과 한라산을 조망할 수 있고, 우도를 내려다 볼 수 있는 곳입니다. 제주를 처음 방문하시는 분들은 반드시 들려봐야 할 곳입니다."
제주,성산 일출봉,50,"제주에 오면 당연히 가보아야 할 곳. 그리 높지 않아 동반한 7세 남아는 심지어 뛰어올라가기까지. 그리고 오르는 중간중간 뒤돌아보면 내려다 보이는 풍경은 사랑스럽기 그지 없다. 또한, 하산코스에서 마지막 해안절벽과 우도를 바라보는 풍경 역시 일품."
제주,성산 일출봉,50,꼭 한번은 가야합니다. 멀리서 봐도 멋있고 가까이서 가도 멋있습니다. 파도가 부서지는 모습이 아름답습니다. 유람선을 타고 한바퀴도는것도 좋습니다.
제주,성산 일출봉,50,성산일출봉은 갈때마다 감동 그자체예요 올라가는길이 그리 가파르진않지만 헉헉거리게 되더라구요 그치만 정상에 올라갓을때의 희열은 그무엇과도 바꿀수 없어요 사방이 바다예요 넘아름다워요 성산일출봉은 사랑입니다~~
제주,성산 일출봉,50,매표소에서 정상까지 25분정도지만 중간부터 가팔라져서 힘들었네요~~그래도 올라가면 그만한 보상은 있으니 도전해보세요
제주,성산 일출봉,50,"성산일출봉에 갈 때마다 참 좋다. 오르내리는 길도, 정상에서의 조망도, 바람도 매우 좋다. 정상에서 고즈넉히 앉아 호젓하게 누리고 싶은데 인기관광지라서, 그렇게 하지 못하는 것이 아쉽다."
제주,성산 일출봉,40,어릴때는 올라가라고 해도 싫었는데 혼자 와서 올라가보니 올라가면서 보는 풍경이 정말 멋집니다~ 날이 흐려도 날이 맑아도 그날에 따라 다 느낌이 다른것 같아요. 아래에 보이는 마을의 모습이 아기자기 예뻐요~
제주,성산 일출봉,50,가족 커플 모두 강추하는 곳입니다. 언제봐도 멋있는 절경은 가히 환상적입니다. 올라가는 시간도 20분 내외로 크게 부담이 없어 좋았습니다.
제주,성산 일출봉,50,제주에 관광명소이며 세계자연유산인 성산일출봉..정상에서 바라보는 수많은 오름과 아름다운 바다는 말로는 다 표현할수가없다.
제주,성산 일출봉,50,노을이 살짝 지려고 할때 방문했어요. 올라가는 길이 힘들었지만 정상에가서 탁트인 곳을 보면 시원해집니다. 단 위로 올라갈수록 산모기들이 있어서 조심해야합니다
제주,성산 일출봉,50,유네스코 지정 문화재 솔직히 첨에는 댓글 러쉬로 됐다고 욕 많이 먹었지만 가보면 될만하다 싶습니다 경사가 완만해서 우습게 가시면 큰코 다치고요 끝도없이 완만한 경사 걷는게 훨씬 힘들어요. 편한 옷 입고 가세요
제주,성산 일출봉,30,"해안가 우뚝 솟은, 성산 일출봉. 이런 곳이 또 있나...할정도로 장관인 곳 같아요. 근처에 있는 맛집은, 맛집이 아닌 곳도 있으나,,, 성산 일출봉은 절대 후회하지 않을 곳입니다. 올라가 보세요. 강추."
제주,성산 일출봉,50,생각보다 올라가는데 오래 걸리지않고 경사는 좀 있으나 정상에 올라가면 그런 생각이 싹 사라집니다. 제주도여행지중에 추천하는 장소입니다.
제주,성산 일출봉,40,성산일출을 보러 일부러 숙소도 그 근처에서 잡았어요! 명성답게 멋있는 일출을 볼 수 있습니다. 날이 흐려서 아쉬웠지만 ㅜ 그래도 해뜨는 걸 제대로 봤네요~ ^^ 일몰때는 그 나름대로 또 멋있어요
제주,성산 일출봉,50,두번째로 찾은 곳이에요 우리나라 관광지 중에서 제일 이뻐요 근데 입장료가 너무 싸네요 더 받으셔야 할 듯 - 오래오래 깨끗하게 잘 관리됐으면 좋겠어요
제주,성산 일출봉,50,성산일출봉 자주 갔지만 일출보러는 정말 오랜만에 아침부터 올랐는데 진짜 죽을만큼 힘들지는 않고 평소에 운동부적인 나지만 조금힘드네 정도로 오를 수 있는 곳! 그리고 오르고 나면 탁틔인 전망에 가슴이 뻥뚫리는듯!
제주,성산 일출봉,40,"가족과 성산일출봉 왔어요. 아래로 가니 보트타고 일출봉 근처 갈 수 있고, 바닷가에 작은 물고기와 새우, 게 등이 있어서 애들이 좋아하네요."
제주,성산 일출봉,40,계단이 수없이 많았지만 4살 아이도 잘걸어올라갔어요 주차가 편리했고 우도갔다오는길에 들러서 조금은 힘들었어요. 단점은 모기가 많았음
제주,성산 일출봉,50,여기 아주 멋있긴 한데 제가 다리가 아파서 끝까지 올라가지는 못했어요. 그래서 아래에서 보았지만 그래도 멋진 풍경에 기분이 좋았어요
제주,성산 일출봉,50,"성산일출봉을 올라가는것도 물론 좋지만, 성산일출봉을 바라보고 왼쪽으로 빠지면 올레길 1코스 길인데 옆에서 보는 성산일출봉은 정말 환상적입니다!!!"
제주,성산 일출봉,50,수학여행때 싫어하며 올랐었는데 어른이 되고 보니 너무 멋진곳 이더라구요 ㅎㅎ 진짜 경치가.. 제주 경치 국내에서는 일등같아요 ㅎㅎ 또 들릴게요
제주,성산 일출봉,50,성산 일출봉은 제주도의 서귀포시에 속한 곳이다. 빼어난 경치가 절경인 곳으로 제주에 처음 가본 사람이라면 꼭! 들려봐야할 관광지이다.
제주,성산 일출봉,50,"올라갈때 오르막길이 좀 있어서 숨은 차지만, 정상에 올라가면 제주도가 한눈에 보이고 정말 아름다워요~ 안개끼면 아무것도 안보이니까 날씨 맑은날 방문하세요 ㅎㅎ"
제주,성산 일출봉,50,이름 그대로 일출 보기 좋은 곳 올라가는 길이 조금 힘들 수 있으나 그만큼 가치가 있는 곳 근처 횟집에서 아침을 먹어도 나쁘지 않음
제주,성산 일출봉,40,일출보기에 정말 좋은 곳 이름자체도 일출봉이라서 아침 일찍 준비해서 꼭 일출봉은 여기서 보시길 추천드린다. 정말 아름다워요.
제주,성산 일출봉,50,거의 30년만에 가봤는데 올라가는 길도 쉬워지고 4살짜리 꼬마도 같이 올라갈수 있을 정도로 길이 험하거나 힘들지 않아요. 올라가는 곳곳마다 앉아서 쉴 수 있는 벤치도 마련되어있고 30분 정도 걸어올라가면 멋진 경치를 감상하실 수 있어요. 다만 좋은 날씨에 맞춰가기 힘들지만 제주에 간다면 꼭 방문하길 추천드립니다.
제주,성산 일출봉,50,"6월 중순 방문 입장료 성인 1인 2000원 -> 7월부터 1인 5000원으로 인상 코스가 두개 인데 짧은 코스는 사진 찍고 천천히 구경하고 내려 오는데 넉넉 잡아 45분 -1시간 잡으면 충분 할거 같아요~! 위에까지 올라가도 좋을거 같은데 일정이 빠듯해서 살짝 올라가는 코스로만 올라갔다 내려 왔고, 너무 가파르지도 않아 부모님 모시고 가도 너무 좋을거 같아요~ 사람들이 많기는 하지만 뷰를 보는데는 상관 없었어요~ 군것질 거리도 입구에 많고, 내려오는 길에 해녀의 집도 있어서 뷰가 좋은곳에서 해산물 한접시도 먹을수 있어요~ 저희는 다음 일정때문에 패스 ~! 특히 저는 출구 오른쪽에 꽃담 팥집이라는 카페가 있었는데 생과일 오메기떡 너무 맛있었어요~!! 개당 2500원이였는데 사오고 싶을 정도 였답니다! 성산일출봉 구경하고 내려와서 커피 한잔에 생과일 오메기떡 하나 먹고 다음 일정 소화하러 출발 ~"
제주,성산 일출봉,30,개인적으로도 여러번 가보구 가족들하고도 방문해 보았는데 생각보다 사람이 많아서 그냥 그랬습니다. 시간대를 잘 보고 방문하는게 좋을 것 같다는 생각이 듭니다.
제주,성산 일출봉,50,아기와 함께라서 바람이 많이 불어 초입만 갔다가 왔긴 하지만 뷰가 멋졌습니다. 주차장도 넓고 시원한 바다와 절벽의 전경이 인상깊었습니다. 7월부터 입장료가 오른다고 하니 참고하세요~
제주,성산 일출봉,50,"가족단위로 가서 아침에 느긋하게 갔어요. 10시 넘어서 갔습니다. 7살 4살 자녀가 있는데, 4살 아이도 거뜬히 올라갔습니다. (물론 애들마다 다를 수 있어요), 올라가는 중에 내려다 보이는 광치기 해변 풍광이 참 예쁘고,  올라가니, 시에서 나오셔서 설명해주시는 해설사 아저씨 설명을 듣고 쉬다가 성산일출봉 사진을 찍고 내려왔습니다.  하산길에 바다의 모습도 장관이었구요. 성산일출봉은 우선 오면 실패하지 않는 것 같습니다. 날씨도 구름이 있어서 덥지 않았어요. 바람이 강한데, 저희가 갔을땐 적절했습니다.  입장료가 있어요, 주차는 무료이구요^^"
제주,성산 일출봉,50,정말 정말 멋있어요. 올라가는 게 약간 힘들 수는 있지만 올라가서의 절경이 너무너무 멋있어서 꼭 올라가보길 적극 추천합니다.
제주,성산 일출봉,40,뭔가 제주도 느낌이 나긴 하지만 예전 같지는 않은 뭔가 아타까움이 있어요 뭔가 상업적으로 변한것 같아서 조금 안타까워요
제주,성산 일출봉,50,제주도 5번 여행중 3번 온 성산일출봉 비지니스로 2번 이번은 가족여행으로 입구에서 오른편으로 돌고 입장했는데~ 오른쪽으로 절경이 예술이네요~^^넘 예쁘구요~날씨도 항상 성산 오를때는 좋네요~외국인들도 감탄하는 모습보니 한국국민으로 뿌듯해요~^^ 역시 절경입니다~^^
제주,성산 일출봉,40,"성산일출봉은 탁 트인 듯한 느낌을 받을 수 있는 곳인 것 같아요~ 조금만 올라가면 바다도 잘 볼 수 있고, 깔끔하게 정리되어 있는게 보기 좋아요~ 근데 뭐 엄청 특별한건 없어요 ㅋㅋ"
제주,성산 일출봉,50,"어렸을 적에 가족과 가보고 나서 성인이 된 후 처음으로 간 제주도에서 성산일출봉을 보고 우리나라에도 이런 지형이 있구나 정말 감탄했습니다. 영국 세븐 시스터즈보다 훨씬 높고 웅장한 절벽에, 정상에는 오키나와의 만좌모는 비교도 되지 않는 분지형 들판이 펼쳐져 있습니다. 괜히 제주도를 신비의 섬이라고, 한국의 보물이라고 부르는 게 아니라는 걸 깊이 실감했습니다. 오르는 내내 장관이 펼쳐집니다. 정상까지 오르는 길은 계단으로 되어있고 기본 체력만 있다면 생각보다 금방 올라갑니다."
제주,성산 일출봉,40,예전에왔았을땐 무슨용기(?)로 힐신고 올라갔었는데 이번엔 안올라가고 밑에서만 즐기다(?)갔어요. 제주도오신분들은 한번쯤 오실만할것같아요  사진은 섭지코지가는길에 멀리보이는성산일출봉이더이뻐서 이걸로올립니다
제주,성산 일출봉,40,방문때마다 다르고 제주갈때 이곳만큼은 들려야하지않나싶어요 이번엖첨으로 해녀의집가서 소라랑 해삼먹고왔는데 신선하고 재밌었어요
제주,성산 일출봉,50,올라가기 조금 힘들긴 해도 유네스코 문화유산이라는 건 자부심이 느껴져요ㅎ 제주의 상징이니만큼 꼭 가봐야할 곳이라고 생각합니다
제주,성산 일출봉,40,저질체력이라 제주방문시 믿고 걸렀는데 첨으로 힘든코스가 아니라해 도전했으나 전 힘들었어요. 미세먼지 넘 심한날이라 멋지다는 전망조차 볼수없어 아쉬웠음. 사진찍기는 좋아요
제주,성산 일출봉,50,"세계문화유산이라는 자원이기도 하지만 올라가서 아담한 제주의 모습도 볼 수있고, 아침에는 일출봉을 배경으로 펼쳐지는 여명의 아름다움이 있는곳입니다."
제주,성산 일출봉,50,"20-30분만에 정상에 올라갈 수 있어요. 입장권은 2,000원. 올라가니 바람이 시원하게 부네요. 올라가서 보는 제주가 멋있습니다."
제주,성산 일출봉,50,세계문화유산으로 유명한 곳이죠 제주도 하면 이곳은 꼭 가봐야 하고요. 푸르른 봄 가을에 가면 좋은거같아요
제주,성산 일출봉,40,아이들과 세계자연유산을 보고 싶어서 올라갔어요 30분정도만 올라가면 아름다운 제주도 바다도 보고 화산지형의 독특한 풍경도 볼수 있어서 좋았답니다
제주,성산 일출봉,40,올라가진 않았지만 방문시 사진 찍기는 좋음 식당과 가게도 제법 있고 관광객도 많은 곳 단체사진 찍어줬는데 그쪽사람들 카메라엔 안되었음
제주,성산 일출봉,50,헥헥대며 숨이 끝까지 차오를즈음 정상도착 생각보다는 가까움 정상에서 제주시내와 바닷가를 바라보면 가슴이 탁트이는 느낌이 아주좋음
제주,성산 일출봉,20,1월 마지막주 방문. 너무춥고 바람이 세차게불어 단 오분도 서있기 어려웠다. 입장권을 사려고 하다가 얼어 죽을 것 같아 다시 차로 돌아옴. 바람을 뚫고 입장한 사람들은 하나같이 두볼이 발그레한채로 콧물을 흘리며 내려왔음.
제주,성산 일출봉,50,2000원이 아깝지않았던 풍경입니다. 조금 힘들더라도 일출봉 가장 꼭대기까지 가보는걸 추천드립니다 하산하는 동선은 올라갈때보다 수월하게 만들어져있더군요
제주,성산 일출봉,40,풍경이 멋집니다!!! 가족들과 친구들이랑 구경하기 좋습니다!! 표를 사고 구경하셔야합니다!!
제주,성산 일출봉,30,풍경 자체로는 매우 아름답지만 빨주노초 알록달록 등산객이 너무많고 북작거려서 사진건지기도 힘들고 정신사나웠다.
제주,성산 일출봉,50,일출로 유명한 곳. 20분정도 올라가면 멋진 일출을 볼 수 있어요. 올라가는 길도 운치있고 올라가면서 풍경을 볼 수 있어요
제주,성산 일출봉,50,저는 비가 올때마다 별다방에서 바라봐요 그게 두번째에요 한번은 여름 한번은 겨울. 일출봉 자체가 가져다주는 성스럽고 신비한 느낌이 있어요 제주도의 랜드마크 급이랍니다
제주,성산 일출봉,50,"수년 전에 중국 단체관광객들 사이에서 떠밀리다시피 올라갔던 안좋은 기억이 있었는데, 지난 10월에는 정말 편안히 풍경을 감상하며 다녀올 수 있었습니다. 날씨도 좋았고요. 매표소 앞 박물관에서 성산 일출봉에 대한 사전 정보를 듣고 올라가면 더 좋겠습니다. 아는만큼 보입니다."
제주,성산 일출봉,50,"오랜만에 올라갔는데 여전히 아름답고 좋아요. 올라가는길이 좀 힘들지만, 올라가서 앉아있으면 바람도 좋고, 보이는 바다도 좋고 너무 좋아요. 잘 보존되고 있어서 그점도 좋구요. 추천합니다."
제주,성산 일출봉,50,성산 일출봉은 제주에서 가장 빼어난 경관으로 유명함 곳 입니다. 날씨가 좋은 날 우리는 제주 일경에 감사를 하게 될 것 입니다.
제주,성산 일출봉,50,제주도에서 경치를 보고 싶으면 꼭 방문해서 멋있는 경치를 봐야함 넓고 높은 곳에서 우도도 볼수있고 운동도 되고 해변가 둘레길도 걸어보고 날좋은날이나 눈오는날도 나름 멋있음
제주,성산 일출봉,50,제가 갔던날은 날이 안좋아서 아쉬웠어요 계단이 너무많아서 평소 운동을 하지 않는 저에게는 몇주간의 근육통을 안겨줬네요ㅎㅎ 그래도 경치는 너무 멋있었습니다
제주,성산 일출봉,50,올라갈때 힘들었지만 정상에서 느낀 그 감정은 너무 좋았습니다 상쾌한 바람과 햇살은 나를 기분좋게 해주었습니다
제주,성산 일출봉,50,"올라가는 길이 보기보다 쉽지 않습니다. 그래도 힘들게 올라가서 보는 경치가 멋져서 꼭 가보길 추천합니다. 화산 분화구가 바로 눈앞에 있고, 제주의 풍경과 바다 경관도 멋집니다. 입장료 있습니다."
